id,difficulty,flesch_reading_ease,polysyllable_count,coleman_liau_index,freqlemfilms2_mean,freqlemfilms2_median,freqlemfilms2_max,freqlemfilms2_min,freqlemfilms2_25%,freqlemfilms2_75%,freqlemlivres_mean,freqlemlivres_median,freqlemlivres_max,freqlemlivres_min,freqlemlivres_25%,freqlemlivres_75%,freqfilms2_mean,freqfilms2_median,freqfilms2_max,freqfilms2_min,freqfilms2_25%,freqfilms2_75%,nblettres_mean,nblettres_median,nblettres_max,nblettres_min,nblettres_25%,nblettres_75%,nbsyll_mean,nbsyll_median,nbsyll_max,nbsyll_min,nbsyll_25%,nbsyll_75%
2292,B1,90.01,0,8.12,6873.522857142856,2326.08,25220.86,6.72,87.02,8720.38,8236.067619047617,3429.32,38928.92,1.55,361.55,12800.81,5582.887619047619,1740.43,25220.86,0.94,22.07,8586.4,4.190476190476191,3.0,8.0,1.0,2.0,6.0,1.2857142857142858,1.0,2.0,1.0,1.0,2.0
2293,C1,13.12,17,13.83,5876.754647887325,1021.22,32236.5,0.57,40.17,8720.38,7969.19718309859,960.34,38928.92,0.61,47.599999999999994,13731.555,5137.937323943664,271.05,25220.86,0.1,14.535,8314.115,4.957746478873239,4.0,11.0,1.0,2.0,8.0,1.619718309859155,1.0,4.0,1.0,1.0,2.0
2294,C1,48.13,7,16.71,5401.9983999999995,612.51,25220.86,0.06,20.94,8720.38,8020.5444,445.88,38928.92,0.0,17.43,14662.3,5162.8976,73.55,25220.86,0.02,3.61,8720.38,5.56,4.0,12.0,2.0,2.0,9.0,1.84,1.0,4.0,1.0,1.0,2.0
2295,A2,92.54,1,0.0,9105.255000000001,5183.955,25983.2,69.91,298.8325,13990.3775,3488.0575,1537.365,10862.77,14.73,168.5325,4856.889999999999,6948.830000000001,871.105,25983.2,69.91,90.3925,7729.5425,3.5,3.0,7.0,1.0,1.75,4.75,1.5,1.0,3.0,1.0,1.0,1.5
2296,B1,104.47,0,4.11,6744.328571428572,3128.9300000000003,25983.2,23.41,182.14249999999998,7310.0175,6715.264999999999,3814.2200000000003,38928.92,3.92,176.8575,9171.787499999999,5820.283571428573,3128.9300000000003,25983.2,21.98,92.0475,6099.4275,3.5714285714285716,3.0,7.0,1.0,2.0,4.75,1.2142857142857142,1.0,2.0,1.0,1.0,1.0
2297,B1,107.52,0,4.21,4649.119090909091,2096.53,18188.15,7.5,39.31,6128.8,3781.0090909090914,1089.66,13550.68,2.91,30.404999999999998,6594.865,4648.108181818182,2096.53,18188.15,3.19,36.99,6128.8,3.4545454545454546,4.0,7.0,1.0,2.0,4.5,1.1818181818181819,1.0,2.0,1.0,1.0,1.0
2298,A1,127.31,0,3.35,8614.848333333333,9482.395,18559.22,184.99,1806.7199999999998,13419.545,8031.665,7066.045,20879.73,161.01,1039.0525,12256.84,5630.926666666666,3589.04,13589.7,29.76,339.79749999999996,11195.7375,4.166666666666667,4.0,6.0,2.0,3.25,5.5,1.1666666666666667,1.0,2.0,1.0,1.0,1.0
2299,C1,65.39,3,14.47,7046.222222222223,78.26,32236.5,0.0,3.17,12087.62,6691.052222222222,70.14,20879.73,0.27,3.18,13550.68,5621.603333333334,78.26,19417.69,0.0,2.72,12087.62,5.0,3.0,12.0,1.0,2.0,7.0,1.6666666666666667,1.0,3.0,1.0,1.0,2.0
2300,C2,66.4,2,17.36,2117.83375,820.05,6055.71,0.71,58.962500000000006,4489.055,2813.11625,560.0,10624.93,2.57,3.8175,4621.42,1948.8562499999998,171.095,6055.71,0.04,19.0325,4489.055,5.5,5.5,10.0,1.0,2.75,8.25,1.625,1.0,3.0,1.0,1.0,2.25
2301,B2,94.83,0,9.31,6172.663333333334,6055.71,14946.48,13.86,290.7,13222.93,7021.155555555555,6198.24,23633.92,14.8,148.38,10624.93,4612.641111111112,101.76,14946.48,11.04,12.78,7078.55,4.888888888888889,4.0,9.0,2.0,3.0,7.0,1.5555555555555556,1.0,3.0,1.0,1.0,2.0
2302,A1,108.28,0,1.52,11853.339999999998,3075.07,32236.5,248.45,1661.76,17655.785,6028.333333333333,2809.53,15085.47,190.0,1499.765,8947.5,1559.966666666667,1449.03,3075.07,155.8,802.415,2262.05,4.666666666666667,4.0,7.0,3.0,3.5,5.5,1.3333333333333333,1.0,2.0,1.0,1.0,1.5
2303,C2,64.63,4,15.54,3454.5088235294115,681.89,25220.86,0.69,43.08,2096.53,5272.771176470587,685.81,38928.92,2.5,58.99,3171.35,3307.7611764705885,681.89,25220.86,0.14,11.64,1740.43,4.9411764705882355,4.0,13.0,1.0,2.0,6.0,1.6470588235294117,1.0,4.0,1.0,1.0,2.0
2304,C1,76.05,2,14.83,5204.264166666667,3734.64,18559.22,17.82,246.3075,8720.38,6833.892500000001,5081.42,20879.73,68.99,350.60749999999996,13266.182499999999,3432.781666666666,653.05,12909.08,0.65,174.1425,5570.492499999999,5.25,4.0,13.0,2.0,3.75,6.0,1.5833333333333333,1.0,4.0,1.0,1.0,2.0
2305,C2,65.9,3,13.52,3242.6947826086953,78.26,25220.86,0.38,16.245,3628.4750000000004,3798.3660869565215,119.66,38928.92,0.41,18.58,5447.195,3204.1252173913044,29.97,25220.86,0.0,14.34,3542.705,4.739130434782608,4.0,11.0,1.0,3.0,7.0,1.4782608695652173,1.0,3.0,1.0,1.0,2.0
2306,A1,78.33,1,9.8,3495.5555555555557,643.595,13652.76,45.89,176.2375,4520.53,4709.201666666668,917.165,20879.73,2.97,94.12,6890.5599999999995,3107.91,571.48,13652.76,20.7,83.155,4093.8399999999997,4.444444444444445,4.0,10.0,1.0,2.25,6.5,1.5,1.0,4.0,1.0,1.0,2.0
2307,C1,35.95,10,13.82,5825.468333333333,235.805,25220.86,0.14,6.5575,12113.315,8812.64972222222,404.96500000000003,38928.92,0.0,12.01,14740.747500000001,5821.29861111111,216.495,25220.86,0.12,3.545,12113.315,4.944444444444445,4.5,13.0,1.0,2.0,7.0,1.6944444444444444,1.0,4.0,1.0,1.0,2.25
2308,C2,44.83,4,17.52,2965.2818749999997,787.475,13652.76,5.38,53.685,3269.2125,4325.287499999999,571.96,20879.73,2.97,28.314999999999998,5971.1625,2867.1825,304.685,13652.76,1.24,37.542500000000004,3226.3275,3.75,3.0,10.0,1.0,2.0,5.25,1.375,1.0,4.0,1.0,1.0,1.25
2309,A1,126.3,0,-4.24,6613.71,2096.53,25220.86,8.21,143.07,9342.115,9991.544285714286,1089.66,38928.92,4.73,480.54,14478.21,6608.328571428571,2096.53,25220.86,8.21,124.235,9342.115,2.2857142857142856,2.0,4.0,1.0,2.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0
2310,C2,70.21,3,12.02,5203.028846153846,599.835,25983.2,0.34,54.155,5964.2025,5334.659615384617,698.4449999999999,38928.92,0.88,43.5775,7881.674999999999,4885.056923076923,361.71,25983.2,0.3,16.91,5201.6975,4.730769230769231,4.5,11.0,1.0,2.0,7.0,1.6153846153846154,1.0,4.0,1.0,1.0,2.0
2311,C1,60.06,5,12.14,6003.033823529411,1212.635,32236.5,0.79,132.17249999999999,8720.38,6954.159705882353,1106.585,38928.92,1.15,159.27,11581.4175,4300.248529411765,1022.94,25220.86,0.79,48.725,5313.51,4.676470588235294,4.5,12.0,1.0,3.0,6.0,1.5,1.0,5.0,1.0,1.0,2.0
2312,B2,61.84,3,11.78,4087.268461538461,363.84000000000003,25220.86,4.64,44.395,5236.0650000000005,6295.166153846154,360.37,38928.92,2.16,40.0325,7662.969999999999,4060.301923076923,164.76,25220.86,2.33,31.465,5107.41,4.423076923076923,3.0,11.0,1.0,2.0,7.0,1.4615384615384615,1.0,3.0,1.0,1.0,2.0
2313,C1,55.49,4,15.61,4270.352692307692,705.76,32236.5,3.26,44.08,4592.6175,5173.66423076923,675.405,38928.92,3.78,52.5475,7942.6,2967.005,334.365,25220.86,0.14,10.1475,4311.6375,5.615384615384615,5.0,15.0,2.0,3.0,7.75,1.7307692307692308,1.0,5.0,1.0,1.0,2.0
2314,B2,92.8,0,11.06,1459.121818181818,283.82,8720.38,11.58,112.185,1619.51,2098.8754545454544,465.54,14662.3,26.82,250.34,1612.7350000000001,1105.287272727273,181.81,8720.38,0.75,52.04,593.96,5.090909090909091,5.0,9.0,2.0,4.0,6.5,1.3636363636363635,1.0,2.0,1.0,1.0,2.0
2315,A2,101.17,0,0.38,10446.041,8940.04,32236.5,67.72,164.4525,14623.05,12458.413,11909.02,38928.92,85.0,200.695,18984.525,9160.137999999999,8940.04,25220.86,44.94,156.9,14623.05,3.3,2.5,7.0,1.0,2.0,4.0,1.3,1.0,2.0,1.0,1.0,1.75
2316,C2,73.0,2,15.08,5839.253333333331,127.22,25220.86,1.65,8.575,7118.45,7961.798,161.69,38928.92,2.3,18.55,8109.66,5824.988666666667,98.43,25220.86,0.03,4.51,7032.679999999999,4.333333333333333,4.0,9.0,1.0,2.0,7.0,1.4666666666666666,1.0,3.0,1.0,1.0,2.0
2317,B2,89.75,1,13.22,6455.88,835.65,25220.86,2.99,141.49,9993.815,8265.928666666667,1135.81,38928.92,6.96,108.685,9499.525,5213.835999999999,395.71,25220.86,1.63,56.845,5559.365,5.0,5.0,9.0,2.0,3.0,8.0,1.4666666666666666,1.0,3.0,1.0,1.0,2.0
2318,C2,72.75,2,17.66,3869.304444444444,626.0,25220.86,1.1,8.76,1902.27,5588.438888888889,461.42,38928.92,7.64,23.31,3727.09,3868.7233333333334,626.0,25220.86,0.41,7.08,1902.27,6.333333333333333,7.0,10.0,2.0,4.0,8.0,1.8888888888888888,2.0,4.0,1.0,1.0,2.0
2319,C1,60.82,5,9.52,4963.425200000001,78.91,18559.22,0.76,36.36,12087.62,6122.673599999998,150.14,23633.92,0.95,23.11,13550.68,4470.7772,71.8,14946.48,0.76,22.07,12087.62,4.08,2.0,9.0,1.0,2.0,7.0,1.6,1.0,3.0,1.0,1.0,2.0
2320,A2,52.7,2,14.86,11189.754444444445,3675.68,32236.5,118.37,399.19,25220.86,12394.782222222222,1877.57,38928.92,61.82,246.49,15832.09,7591.977777777778,311.37,25220.86,111.44,193.91,13222.93,4.666666666666667,5.0,8.0,2.0,2.0,7.0,1.5555555555555556,1.0,3.0,1.0,1.0,2.0
2321,B1,63.61,3,14.32,4870.984736842106,577.6,18559.22,0.01,21.825,8314.115,5740.1494736842105,833.99,20879.73,0.0,17.535,11194.39,3946.341052631579,577.6,13652.76,0.01,7.91,7493.200000000001,5.052631578947368,4.0,11.0,1.0,2.5,8.0,1.736842105263158,1.0,4.0,1.0,1.0,2.0
2322,A2,83.66,1,8.24,5752.35380952381,3704.89,32236.5,38.93,558.33,8813.48,3511.637619047619,2477.64,20879.73,32.09,241.35,4000.41,3549.59380952381,1723.32,14661.76,20.72,558.33,4929.44,4.190476190476191,4.0,9.0,2.0,2.0,5.0,1.380952380952381,1.0,3.0,1.0,1.0,2.0
2323,A1,128.33,0,-2.01,7475.2080000000005,3704.89,25983.2,747.98,884.26,6055.71,5293.96,4000.41,10862.77,354.12,627.57,10624.93,7230.518000000001,3704.89,25983.2,156.13,252.66,6055.71,3.4,4.0,4.0,2.0,3.0,4.0,1.4,1.0,2.0,1.0,1.0,2.0
2324,B2,83.41,1,6.37,9140.460833333333,4304.24,32236.5,1.28,11.7925,14946.48,10764.77,4708.65,38928.92,2.3,15.907499999999999,19641.6925,6491.670833333331,2345.9049999999997,25220.86,0.92,8.745000000000001,13976.19,4.25,4.0,10.0,2.0,2.0,6.0,1.5833333333333333,1.0,4.0,1.0,1.0,2.0
2325,C1,50.16,4,15.38,5936.466190476191,1902.27,25220.86,0.17,220.51,8813.48,7586.429523809522,2320.68,38928.92,0.27,65.07,12800.81,4749.448571428572,1902.27,25220.86,0.02,31.68,6350.91,5.0476190476190474,5.0,14.0,1.0,3.0,7.0,1.619047619047619,1.0,5.0,1.0,1.0,2.0
2326,C2,60.06,7,12.53,7173.428372093024,1583.95,32236.5,4.5,28.015,13652.76,9548.842558139535,1640.14,38928.92,1.35,28.244999999999997,18310.95,6559.408139534883,274.31,25220.86,1.36,14.435,13652.76,4.511627906976744,4.0,12.0,1.0,2.0,7.0,1.627906976744186,1.0,4.0,1.0,1.0,2.0
2327,C1,68.94,4,9.98,5505.0285,1671.47,25220.86,3.07,65.0025,6560.3425,7897.990000000001,2423.95,38928.92,3.92,40.96,9205.66,5112.476500000001,1157.505,25220.86,0.14,17.865,5781.1875,4.45,4.0,11.0,1.0,2.0,5.5,1.55,1.0,3.0,1.0,1.0,2.0
2328,C1,44.07,7,14.05,4787.545666666667,257.15500000000003,25220.86,0.56,56.06,12190.4,7315.630666666665,475.78,38928.92,0.2,41.165,18984.525,4769.946666666667,248.525,25220.86,0.23,35.512499999999996,12190.4,4.466666666666667,4.0,12.0,1.0,2.0,6.75,1.6333333333333333,1.0,5.0,1.0,1.0,2.0
2329,C2,-69.11,19,17.25,3520.657697368421,137.36,25220.86,0.05,21.16,4100.9,5278.663486842106,167.87,38928.92,0.47,26.505000000000003,4775.745,3335.5986184210524,36.650000000000006,25220.86,0.0,2.2325,3713.105,5.434210526315789,5.0,15.0,1.0,3.0,7.0,1.6513157894736843,1.0,5.0,1.0,1.0,2.0
2330,A1,107.26,0,0.0,751.4225,305.19500000000005,2346.9,48.4,60.3325,996.2850000000001,523.8175,212.60000000000002,1667.16,2.91,36.6075,699.8100000000001,668.0875,140.76999999999998,2346.9,43.91,59.21,749.6475,3.5,3.5,6.0,1.0,1.75,5.25,1.25,1.0,2.0,1.0,1.0,1.25
2331,C1,38.49,9,17.52,5064.229130434784,78.26,25220.86,3.33,26.375,10337.01,6502.499565217391,126.55,38928.92,2.97,13.885,11569.325,4710.146521739131,54.68,25220.86,1.23,23.6,10337.01,4.478260869565218,3.0,12.0,1.0,2.0,7.0,1.6521739130434783,1.0,4.0,1.0,1.0,2.0
2332,A1,98.13,0,5.5,6282.884166666668,5607.075000000001,14946.48,2.26,193.82,12463.140000000001,6415.548333333332,3083.48,23633.92,0.07,308.72,9937.0975,5339.284166666667,1645.905,14946.48,2.26,175.56,12463.140000000001,3.8333333333333335,4.0,6.0,2.0,2.0,5.0,1.1666666666666667,1.0,2.0,1.0,1.0,1.0
2333,A1,99.14,1,9.38,7004.348333333332,355.41499999999996,32236.5,5.61,69.545,12879.42,8143.095833333333,518.68,23633.92,0.0,115.705,16116.365,5934.305833333333,352.51,19417.69,5.61,67.015,12879.42,4.75,5.0,9.0,1.0,2.75,6.5,1.4166666666666667,1.0,3.0,1.0,1.0,2.0
2334,B1,82.39,1,8.63,5044.471428571429,1927.105,25220.86,7.95,185.43,5579.585,6452.882142857144,1245.845,38928.92,1.55,86.015,7879.545,4574.594285714285,277.28999999999996,25220.86,7.76,109.4175,5229.5075,4.428571428571429,4.0,9.0,1.0,2.0,7.0,1.5,1.0,3.0,1.0,1.0,2.0
2335,C1,70.97,2,15.95,2388.0955555555556,276.46500000000003,8813.48,1.76,44.6,4828.345,3157.8872222222217,209.8,14662.3,0.74,33.85,4604.2074999999995,1726.5388888888888,105.79,8720.38,0.03,25.3475,1252.01,5.333333333333333,4.5,11.0,1.0,3.0,7.75,1.6111111111111112,1.0,4.0,1.0,1.0,2.0
2336,B1,75.29,1,10.04,8593.516666666666,1913.83,32236.5,7.79,24.79,12909.08,11189.864761904762,2429.86,38928.92,5.41,30.47,15085.47,7907.352857142859,1583.95,25220.86,1.76,9.13,12909.08,4.714285714285714,4.0,12.0,2.0,2.0,7.0,1.5238095238095237,1.0,5.0,1.0,1.0,2.0
2337,A1,84.42,1,7.47,9026.369166666665,3129.155,25983.2,8.85,22.54,15987.025,10539.376666666665,1599.025,38928.92,10.07,24.19,15382.942500000001,8602.648333333333,789.4449999999999,25983.2,5.19,14.875,15987.025,4.416666666666667,4.0,8.0,2.0,2.0,7.0,1.5,1.0,3.0,1.0,1.0,2.0
2338,B2,29.86,9,13.77,5107.226511627908,605.75,25220.86,1.32,39.150000000000006,9071.665,7372.646511627907,591.15,38928.92,1.42,29.935000000000002,12087.805,4980.235581395349,313.71,25220.86,0.25,16.595,9071.665,5.093023255813954,5.0,12.0,1.0,2.0,7.0,1.7906976744186047,1.0,4.0,1.0,1.0,2.0
2339,C2,50.67,3,19.63,3781.3088888888888,78.26,14946.48,22.65,41.31,4658.59,5353.527777777777,95.41,23633.92,2.97,14.53,8296.08,3777.4277777777775,78.26,14946.48,10.27,38.31,4658.59,3.7777777777777777,2.0,8.0,1.0,1.0,7.0,1.4444444444444444,1.0,3.0,1.0,1.0,2.0
2340,C1,66.66,3,12.29,4326.841428571429,347.905,25220.86,0.36,12.6675,4531.92,6229.5821428571435,336.995,38928.92,0.74,14.934999999999999,6959.225,4306.180714285715,209.015,25220.86,0.36,10.82,4531.92,4.785714285714286,4.0,12.0,1.0,2.0,6.75,1.5714285714285714,1.0,4.0,1.0,1.0,2.0
2341,C1,93.05,1,8.52,2285.086666666667,897.4,12909.08,0.05,193.87,2166.6625,3604.0733333333337,858.78,20879.73,0.14,211.48250000000002,3558.3325000000004,2028.9194444444447,372.42499999999995,12909.08,0.05,35.655,1557.575,4.5,4.5,9.0,2.0,3.0,5.75,1.4444444444444444,1.0,3.0,1.0,1.0,2.0
2342,B2,42.81,7,11.51,5575.083200000001,1230.4850000000001,32236.5,9.67,165.85,8032.6425,6762.575599999999,1247.835,38928.92,3.92,133.82,8779.4975,4455.434200000001,324.33000000000004,25220.86,0.09,30.07,5353.8975,4.74,4.0,12.0,1.0,3.0,7.0,1.56,1.0,4.0,1.0,1.0,2.0
2343,C2,35.7,6,14.64,4861.80275862069,240.755,25220.86,0.0,11.07,7907.85,7371.580172413793,408.78499999999997,38928.92,0.07,20.4925,10365.69,4763.450517241379,118.31,25220.86,0.0,3.4675,7907.85,4.793103448275862,4.0,13.0,1.0,2.0,6.0,1.4310344827586208,1.0,4.0,1.0,1.0,2.0
2344,C2,89.75,0,9.04,3293.7292857142857,861.51,13652.76,16.69,116.3025,4321.25,4616.157857142857,1007.735,20879.73,18.31,365.435,6415.2525,3185.1692857142857,778.64,13652.76,1.39,26.7725,4311.6375,4.642857142857143,4.0,8.0,2.0,3.0,6.0,1.4285714285714286,1.0,2.0,1.0,1.0,2.0
2345,A1,130.36,0,-8.18,15242.126666666665,13222.93,32236.5,266.95,6744.9400000000005,22729.715,10423.67,15085.47,15832.09,353.45,7719.46,15458.779999999999,10940.51,13222.93,19417.69,180.91,6701.92,16320.31,3.0,3.0,4.0,2.0,2.5,3.5,1.0,1.0,1.0,1.0,1.0,1.0
2346,B1,97.11,1,6.55,7095.336923076923,2520.11,25983.2,53.17,214.08,8720.38,8549.547692307691,5320.47,38928.92,106.49,486.42,10862.77,7061.293076923075,2520.11,25983.2,19.14,175.56,8720.38,3.5384615384615383,3.0,6.0,2.0,2.0,4.0,1.0769230769230769,1.0,2.0,1.0,1.0,1.0
2347,C1,43.82,8,13.76,6273.638260869565,276.21,32236.5,8.21,50.94,9583.085000000001,6816.223043478261,218.18,38928.92,3.92,34.795,9499.525,3980.5460869565222,78.26,25220.86,0.16,20.07,3568.76,4.869565217391305,4.0,12.0,1.0,3.0,6.5,1.8695652173913044,2.0,4.0,1.0,1.0,2.5
2348,A1,98.89,0,3.8,7826.987999999999,3075.07,32236.5,42.56,43.06,3737.75,4711.026,2809.53,15085.47,38.78,298.85,5322.5,1666.718,1449.03,3737.75,29.78,41.96,3075.07,4.4,4.0,8.0,2.0,3.0,5.0,1.4,1.0,2.0,1.0,1.0,2.0
2349,C2,56.26,3,11.1,5967.57756097561,2177.25,32236.5,0.11,54.09,7907.85,5900.92268292683,2429.86,23633.92,0.61,35.27,9587.97,3624.7263414634144,1546.44,18188.15,0.02,13.34,5344.98,4.487804878048781,4.0,9.0,1.0,3.0,6.0,1.3658536585365855,1.0,3.0,1.0,1.0,2.0
2350,B2,82.65,5,10.04,5955.041219512196,909.77,25220.86,4.59,78.26,12190.4,8292.338536585366,984.46,38928.92,1.55,121.28,14662.3,5254.039268292682,352.24,25220.86,0.9,78.26,8720.38,4.317073170731708,4.0,10.0,1.0,2.0,7.0,1.3902439024390243,1.0,3.0,1.0,1.0,2.0
2351,B1,75.29,2,10.62,5577.358571428571,2520.11,32236.5,4.86,150.58,5179.05,3049.8695238095233,1318.18,15085.47,2.91,118.11,3315.95,3762.9052380952385,1041.22,25983.2,4.33,64.31,3330.88,4.428571428571429,3.0,12.0,1.0,2.0,7.0,1.5714285714285714,1.0,4.0,1.0,1.0,2.0
2352,C2,81.12,2,13.7,9387.447499999998,2015.3999999999999,32236.5,2.19,11.3025,16497.49,7542.084999999999,1386.7549999999999,38928.92,2.09,22.7225,6401.737499999999,5481.46,592.345,25220.86,0.63,4.5825,6284.1675,5.75,5.5,11.0,2.0,3.75,7.25,1.625,1.0,4.0,1.0,1.0,1.5
2353,A2,77.06,2,5.03,6163.1033333333335,3368.8,18559.22,11.14,82.5325,12448.5325,7734.9875,5145.099999999999,23633.92,7.57,83.445,13558.63,5129.994166666666,3368.8,14946.48,5.05,46.29,8978.4875,4.0,3.5,7.0,1.0,2.0,7.0,1.5833333333333333,1.0,3.0,1.0,1.0,2.0
2354,B1,115.89,0,4.44,5433.994,2637.85,25220.86,54.68,533.3725,7708.785,5867.373,1909.6999999999998,38928.92,2.97,368.01,4630.5275,4737.174,1824.7549999999999,25220.86,54.68,359.6875,4349.469999999999,3.7,3.0,8.0,1.0,2.0,4.75,1.1,1.0,2.0,1.0,1.0,1.0
2355,B1,96.35,1,6.73,4568.7522727272735,1026.995,13652.76,14.28,402.7675,10488.135,4227.371363636365,1055.47,20879.73,82.77,285.875,5819.969999999999,3876.022727272728,835.97,13652.76,0.6,145.82,5365.935,4.136363636363637,4.0,9.0,2.0,3.0,5.0,1.4090909090909092,1.0,3.0,1.0,1.0,2.0
2356,B2,81.12,0,7.9,5303.5142857142855,5249.3,13652.76,64.31,221.68,8857.435,6041.662857142857,1640.14,19209.05,2.91,234.395,10485.375,3776.824285714286,151.04,13652.76,64.31,111.28999999999999,6173.54,4.142857142857143,5.0,7.0,1.0,1.5,6.5,1.5714285714285714,2.0,2.0,1.0,1.0,2.0
2357,A1,129.34,0,-1.46,12937.535000000002,12844.34,25983.2,78.26,370.43,25411.445,12519.055,5571.6900000000005,38928.92,3.92,211.4375,17879.3075,12846.532500000001,12662.335000000001,25983.2,78.26,97.4225,25411.445,2.5,2.0,5.0,1.0,1.75,2.75,1.0,1.0,1.0,1.0,1.0,1.0
2358,A2,71.23,3,7.84,4613.3736,2948.75,25220.86,0.56,80.5,5689.68,6234.262,2320.68,38928.92,1.08,82.64,6882.16,4483.7447999999995,1902.27,25220.86,0.54,70.7,5689.68,4.0,4.0,9.0,1.0,2.0,5.0,1.44,1.0,4.0,1.0,1.0,2.0
2359,B2,71.23,3,14.1,4648.364799999999,348.47,25220.86,1.38,17.07,7907.85,6801.8272,480.34,38928.92,0.41,37.36,10624.93,4504.7768,114.35,25220.86,0.11,7.83,7907.85,5.36,4.0,13.0,2.0,3.0,8.0,1.56,1.0,3.0,1.0,1.0,2.0
2360,B1,66.66,3,12.29,8337.514705882353,4006.1,25220.86,8.21,124.54,14946.48,11474.109411764706,3429.32,38928.92,4.73,121.49,23633.92,7357.210588235294,2326.08,25220.86,8.17,80.24,14946.48,3.6470588235294117,2.0,12.0,1.0,2.0,5.0,1.2941176470588236,1.0,4.0,1.0,1.0,1.0
2361,C2,37.98,8,16.66,5889.836285714286,499.91,32236.5,0.67,9.565000000000001,5872.695,6398.1939999999995,497.5,38928.92,2.43,13.075,9160.27,3763.7171428571432,499.91,25220.86,0.12,4.375,5689.68,5.6,3.0,14.0,1.0,2.0,9.0,1.9142857142857144,1.0,5.0,1.0,1.0,3.0
2362,C1,37.22,6,21.97,7025.612,69.33,32236.5,0.66,17.325,9155.675,8326.022666666666,60.68,38928.92,0.07,25.509999999999998,11690.775,6158.36,45.98,25220.86,0.26,7.615,9155.675,6.866666666666666,6.0,15.0,2.0,3.5,9.5,2.1333333333333333,2.0,5.0,1.0,1.0,3.0
2363,A1,95.84,0,7.21,4759.4575,1524.9650000000001,25220.86,64.31,148.14249999999998,3169.4025,6482.1875,955.2349999999999,38928.92,2.91,155.185,3270.9449999999997,4486.55625,438.28,25220.86,64.31,140.9125,3169.4025,4.375,4.5,8.0,1.0,2.75,5.5,1.375,1.0,2.0,1.0,1.0,2.0
2364,A1,88.48,1,10.11,6561.7375,889.26,32236.5,27.42,77.4875,6907.1325,5289.99,248.04,18310.95,11.01,66.9725,9993.4275,4954.1275,889.26,19417.69,9.82,61.16,6907.1325,5.125,5.0,9.0,2.0,2.75,7.25,1.5,1.0,3.0,1.0,1.0,2.0
2365,B2,49.91,5,14.12,4797.9478260869555,885.46,32236.5,0.01,111.5275,6055.71,5616.45695652174,783.28,38928.92,0.61,117.76750000000001,10624.93,3790.2310869565217,697.83,25220.86,0.0,24.8825,6055.71,5.260869565217392,4.5,14.0,1.0,3.0,7.75,1.565217391304348,1.0,5.0,1.0,1.0,2.0
2366,C1,38.49,5,18.1,5142.393333333333,243.56,25220.86,0.02,20.92,7907.85,7925.369523809524,485.68,38928.92,0.0,6.89,10624.93,5033.816666666667,54.68,25220.86,0.02,6.02,7907.85,5.619047619047619,5.0,12.0,1.0,3.0,8.0,1.9047619047619047,1.0,5.0,1.0,1.0,2.0
2367,A2,99.14,1,6.95,3181.599090909091,390.39,13652.76,38.31,110.52,2766.4049999999997,4116.394545454546,487.97,18310.95,14.53,113.64500000000001,4348.28,3163.693636363637,311.45,13652.76,38.31,57.185,2766.4049999999997,3.4545454545454546,4.0,6.0,1.0,2.0,5.0,1.1818181818181819,1.0,2.0,1.0,1.0,1.0
2368,A1,128.33,0,-4.33,8828.7,3207.35,25983.2,894.78,1970.55,12087.62,5432.082,1086.01,13550.68,637.57,1023.38,10862.77,8524.926,3207.35,25983.2,451.68,894.78,12087.62,3.0,3.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
2369,A2,79.35,2,6.67,7695.338823529412,2308.74,32236.5,14.56,961.03,12909.08,5926.8564705882345,2958.58,20879.73,2.97,629.26,12800.81,3168.328235294118,1589.92,13222.93,6.38,70.33,4346.55,3.9411764705882355,4.0,12.0,1.0,2.0,4.0,1.5294117647058822,1.0,5.0,1.0,1.0,2.0
2370,C2,59.05,5,12.95,4990.0022222222215,1571.38,32236.5,0.49,74.0875,6055.71,6589.706388888889,1187.91,38928.92,0.68,87.0425,10624.93,3903.203055555555,572.875,25220.86,0.14,44.224999999999994,6055.71,4.861111111111111,4.0,14.0,1.0,2.75,7.25,1.5833333333333333,1.0,4.0,1.0,1.0,2.0
2371,C1,71.23,2,13.41,6089.232916666667,395.34000000000003,25220.86,0.09,63.455,13418.43,8966.340416666666,658.615,38928.92,0.07,33.932500000000005,14820.539999999999,5511.043333333332,153.27,25220.86,0.09,23.2825,7990.452499999999,4.75,5.0,10.0,1.0,2.0,7.0,1.5,1.0,3.0,1.0,1.0,2.0
2372,A2,126.3,0,0.76,7421.781428571428,4394.7,25983.2,30.04,2005.335,8766.93,6038.591428571429,5328.99,14662.3,20.81,2256.555,8872.465,5978.7,1390.92,25983.2,24.61,668.545,6557.539999999999,3.5714285714285716,4.0,5.0,2.0,2.5,4.5,1.0,1.0,1.0,1.0,1.0,1.0
2373,A2,86.45,1,4.44,9018.170999999998,4864.93,25220.86,2.09,37.692499999999995,14946.48,13509.831999999999,4934.19,38928.92,4.73,40.06999999999999,23633.92,9015.184,4864.93,25220.86,1.47,25.965,14946.48,3.7,2.0,8.0,1.0,2.0,6.0,1.5,1.0,4.0,1.0,1.0,1.75
