,sentence,difficulty,flesch_reading_ease,polysyllable_count,coleman_liau_index,freqlemfilms2_mean,freqlemfilms2_median,freqlemfilms2_max,freqlemfilms2_min,freqlemfilms2_25%,freqlemfilms2_75%,freqlemlivres_mean,freqlemlivres_median,freqlemlivres_max,freqlemlivres_min,freqlemlivres_25%,freqlemlivres_75%,freqfilms2_mean,freqfilms2_median,freqfilms2_max,freqfilms2_min,freqfilms2_25%,freqfilms2_75%,nblettres_mean,nblettres_median,nblettres_max,nblettres_min,nblettres_25%,nblettres_75%,nbsyll_mean,nbsyll_median,nbsyll_max,nbsyll_min,nbsyll_25%,nbsyll_75%
3067,"Ils respiraient la nuit diamantée d'étoiles, écoutaient les remuements ténus des feuilles dans les arbres, murmures de leur amour.",C2,77.32,3,15.66,3865.441052631579,458.27,25220.86,0.0,42.39,5357.15,6104.921578947368,403.92,38928.92,0.2,67.025,9460.505000000001,3831.052105263158,277.53,25220.86,0.0,1.495,5357.15,5.315789473684211,4.0,11.0,1.0,3.0,8.0,1.5789473684210527,1.0,3.0,1.0,1.0,2.0
3068,Il a été rétrogradé en catégorie 1 alors qu'il se trouvait en catégorie 5 - rétrogradé ça veut dire qu'il est passé de cette catégorie 5 à la catégorie 1,B1,52.45,6,7.5,7580.689200000001,2813.77,32236.5,0.97,22.07,12190.4,7165.1476,2320.68,38928.92,0.74,13.24,12800.81,4873.778,1564.52,25220.86,0.55,17.91,6350.91,4.52,3.0,10.0,1.0,2.0,8.0,1.88,1.0,4.0,1.0,1.0,2.0
3069,"On constate, en outre, que la chauve-souris peut voler malgré l'ablation d'une notable étendue de la membrane de ses ailes, pourvu que la partie restante corresponde aux espaces interdigitaux.",C2,52.45,4,14.69,4333.099999999999,78.26,25220.86,0.69,21.48,5524.47,6120.244827586205,88.65,38928.92,2.97,22.57,3315.95,4121.6041379310345,67.88,25220.86,0.44,4.42,3330.88,4.586206896551724,5.0,11.0,1.0,2.0,6.0,1.4827586206896552,1.0,3.0,1.0,1.0,2.0
3070,J'ai plein de bons souvenirs d'ici.,A2,90.51,1,5.27,4527.713333333334,136.53,25220.86,54.68,63.5075,1218.0175,6715.316666666667,283.72,38928.92,2.91,51.485,684.8475,4257.530000000001,66.14,25220.86,32.79,57.0875,95.41999999999999,3.6666666666666665,3.0,9.0,1.0,1.25,4.75,1.3333333333333333,1.0,3.0,1.0,1.0,1.0
3071,"Avec, en premier lieu, leur opposition à une réforme du Sénat qui permettrait d'adopter toutes les lois sans passer par un premier vote requérant 60 voix.",B2,70.21,4,10.91,2765.282,376.98,12190.4,1.38,110.12,4394.7,3911.362,672.57,19209.05,1.82,72.3,6882.16,2578.2348,277.53,12190.4,0.13,22.75,4394.7,4.64,4.0,11.0,1.0,3.0,6.0,1.52,1.0,4.0,1.0,1.0,2.0
3072,Grand Dieu !,A1,131.37,0,-4.51,771.065,771.065,903.41,638.72,704.8925,837.2375,820.575,820.575,1244.66,396.49,608.5325,1032.6175,595.5899999999999,595.5899999999999,852.91,338.27,466.92999999999995,724.25,4.5,4.5,5.0,4.0,4.25,4.75,1.0,1.0,1.0,1.0,1.0,1.0
3073,"Les sénateurs, investis par le suffrage universel indirect de tous les droits et obligations attachés à la fonction parlementaire, sont élus pour six ans par un collège électoral de plus de 160 000 élus.",C1,54.73,8,11.79,6564.393437500001,1309.8,32236.5,0.6,11.52,12113.315,8744.753125,1928.58,38928.92,3.31,13.72,14768.092499999999,5525.2478125,814.28,25220.86,0.23,2.34,9562.189999999999,5.03125,4.0,13.0,1.0,2.75,8.0,1.78125,1.0,4.0,1.0,1.0,2.25
3074,"D'abord, ils furent séduits par un arrangement compliqué : en haut, des parapluies, posés obliquement, semblaient mettre un toit de cabane rustique ; dessous, des bas de soie, pendus à des tringles, montraient des profils arrondis de mollets, les uns semés de bouquets de roses, les autres de toutes nuances, les noirs à jour, les rouges à coins brodés, les chairs dont le grain satiné avait la douceur d'une peau de blonde ; enfin, sur le drap de l'étagère, des gants étaient jetés symétriquement, avec leurs doigts allongés, leur paume étroite de vierge byzantine, cette grâce raidie et comme adolescente des chiffons de femme qui n'ont pas été portés.",C2,-3.64,11,12.44,5602.963490566038,236.405,32236.5,0.02,18.41,8720.38,7580.938301886792,433.885,38928.92,0.95,35.59,12256.84,4701.650566037736,81.045,25220.86,0.0,3.165,6055.71,4.745283018867925,5.0,14.0,1.0,3.0,6.0,1.4622641509433962,1.0,5.0,1.0,1.0,2.0
3075,"Une manière de sayon en peau de bique enveloppait son torse, et ses jambes étaient comme engaînées dans ces braies étroites",C2,90.01,2,10.91,6009.225499999999,990.095,32236.5,0.0,9.395,6244.2225,7696.6624999999985,2326.455,38928.92,0.14,68.48,8946.42,4403.154,477.385,25220.86,0.0,3.0775,4916.3625,4.65,4.5,11.0,2.0,3.0,6.0,1.35,1.0,4.0,1.0,1.0,1.25
3076,Elle fait ses courses.,A1,129.34,0,2.9,3541.0424999999996,2639.105,8813.48,72.48,586.38,5593.7675,3876.7774999999997,4217.2,6991.49,81.22,2349.3624999999997,5744.615,2015.56,1754.8349999999998,4520.53,32.04,576.27,3194.125,4.5,4.0,7.0,3.0,3.75,4.75,1.0,1.0,1.0,1.0,1.0,1.0
3077,"Pour Morin, notre mode de connaissance ""se borne à prévoir le probable quand surgit sans cesse l'inattendu2"".",C2,79.35,1,12.47,4068.814375,540.85,25220.86,8.35,30.9725,3879.965,5875.2456250000005,378.885,38928.92,3.92,63.5475,6295.6224999999995,4063.04,540.85,25220.86,1.69,24.2975,3879.965,4.5625,4.5,12.0,1.0,2.0,5.25,1.375,1.0,3.0,1.0,1.0,1.25
3078,Est-ce que ton mari et tes enfants vont bien,B1,109.55,0,3.51,7208.543,4157.34,32236.5,264.15,982.5225,8799.3525,4893.521,2695.035,20879.73,124.26,414.27250000000004,3226.6075,4848.869,2527.1,19417.69,254.92,508.8075,4967.77,3.5,3.0,7.0,2.0,3.0,4.0,1.2,1.0,2.0,1.0,1.0,1.0
3079,"Aristocrate de naissance, il haîssait par instinct quatre-vingt-treize; mais philosophe par tempérament, et libéral par éducation, il exécrait la tyrannie d'une haine inoffensive et déclamatoire.",C1,34.43,9,20.83,3971.1411538461543,36.41,25220.86,0.02,6.265,4322.5425000000005,5858.266153846155,52.705,38928.92,0.54,8.5125,4279.5625,3970.4323076923074,34.695,25220.86,0.01,4.255000000000001,4322.5425000000005,5.846153846153846,5.5,12.0,1.0,2.25,8.75,1.9615384615384615,1.0,4.0,1.0,1.0,3.0
3080,"D'ailleurs, tous les personnages masculins croisés par l'héroïne - en dehors de ses collègues - sont dans un rapport de séduction.",B2,69.96,3,14.45,6307.031578947368,757.68,32236.5,2.54,46.805,7205.03,7820.604736842105,3105.41,38928.92,2.97,24.660000000000004,11141.625,4575.576315789474,757.68,25220.86,0.59,37.7,5174.135,4.684210526315789,4.0,11.0,1.0,2.0,7.0,1.5263157894736843,1.0,3.0,1.0,1.0,2.0
3081,Vous prenez la voiture.,A1,92.54,0,4.35,7719.852500000001,7751.765,14946.48,429.4,1542.7224999999999,13928.895,7222.6525,2486.79,23633.92,283.11,1170.5925000000002,8538.849999999999,7275.0425000000005,6989.285000000001,14946.48,175.12,335.4325,13928.895,4.75,5.0,7.0,2.0,3.5,6.25,1.5,1.5,2.0,1.0,1.0,2.0
3082,Merci.,A1,58.79,0,-16.41,379.38,379.38,379.38,379.38,379.38,379.38,53.51,53.51,53.51,53.51,53.51,53.51,378.44,378.44,378.44,378.44,378.44,378.44,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0
3083,"Compte tenu de ce que chaque société structure différemment le cycle de vie, que se passe-t-il lorsque deux personnes de sociétés différentes, par exemple une Belge et un Zaïrois, joignent leurs existences pour fonder un foyer?",C1,60.06,5,13.3,4688.936315789474,400.71500000000003,25220.86,0.01,47.1175,6613.6875,6354.968157894737,797.265,38928.92,0.0,62.23,6490.387500000001,4596.418157894736,244.925,25220.86,0.01,23.83,6613.6875,4.894736842105263,4.5,12.0,1.0,2.0,7.0,1.5263157894736843,1.0,4.0,1.0,1.0,2.0
3084,Pourquoi le maire de la ville n'a pas accepté cette loi ?,B1,100.16,1,4.74,6834.110000000001,655.75,25220.86,9.67,137.98000000000002,14299.619999999999,8443.828181818182,352.97,38928.92,11.08,108.47999999999999,13553.045,6817.969090909091,655.75,25220.86,9.67,57.915000000000006,14299.619999999999,3.909090909090909,3.0,8.0,1.0,2.0,5.0,1.2727272727272727,1.0,3.0,1.0,1.0,1.0
3085,Mais cela supposerait que nous revenions sur notre nombrilisme culturel,C2,57.01,3,17.2,1883.268,820.78,5179.05,0.03,213.3725,3705.7025,1895.325,711.25,5320.47,0.0,169.51,3729.8675000000003,1732.102,757.75,5179.05,0.03,1.1775,3128.1875,6.2,4.5,11.0,3.0,4.0,8.75,2.0,1.5,4.0,1.0,1.0,3.0
3086,"Et effectivement dans les zones sinistrées, c'est l'heure du bilan",A2,71.73,2,12.56,3084.314,66.1,12909.08,0.28,9.55,4592.6175,5079.5869999999995,29.39,20879.73,0.81,5.3875,7942.6,3079.5420000000004,45.915000000000006,12909.08,0.02,7.2875000000000005,4592.6175,4.6,3.5,13.0,1.0,2.0,5.0,1.7,1.0,5.0,1.0,1.0,1.75
3087,"Pourquoi ne redeviendrait-il pas la belle plante humaine, robuste et droite, qu'il était hier encore, avant que l'humidité des caves morlaisiennes n'eût aigri sa sève et noué ses rameaux ?",C2,67.17,3,13.53,4913.747241379309,529.51,32236.5,0.65,21.86,6055.71,4942.213448275862,297.64,23633.92,1.55,32.5,8795.14,3531.0079310344827,284.08,18188.15,0.15,9.0,3330.88,4.310344827586207,4.0,13.0,1.0,2.0,6.0,1.3793103448275863,1.0,4.0,1.0,1.0,2.0
3088,"À midi, c'est l'heure de déjeuner",A2,90.51,1,3.35,11520.433333333334,9318.74,25220.86,8.21,45.957499999999996,23555.45,15122.613333333333,6434.594999999999,38928.92,3.92,20.6425,32396.892499999998,9485.708333333334,3214.585,25220.86,8.21,45.9275,20503.3725,1.8333333333333333,1.5,4.0,1.0,1.0,2.0,1.1666666666666667,1.0,2.0,1.0,1.0,1.0
3089,Vous ne sortez pas souvent de votre zone parce que vous n'avez pas de moyen de transport.,B1,101.43,0,6.67,9923.047647058826,4100.9,25220.86,3.49,83.47,18188.15,9416.197647058825,3315.95,38928.92,0.95,107.03,8795.14,9302.945294117648,3330.88,25220.86,3.49,53.27,18188.15,3.9411764705882355,4.0,9.0,1.0,2.0,5.0,1.2352941176470589,1.0,2.0,1.0,1.0,1.0
3090,"Le 8 mars, à six heures du matin, le marquis, revêtu de ses insignes, se faisait dicter, par son fils aîné, le brouillon d'une troisième dépêche politique ; il s'occupait avec gravité à la transcrire de sa belle écriture soignée, sur du papier portant en filigrane l'effigie du souverain.",C1,40.52,7,11.16,4028.355744680852,480.15,25220.86,0.45,15.170000000000002,4394.7,5956.26404255319,474.93,38928.92,2.97,20.575,6882.16,3816.58914893617,265.03,25220.86,0.35,10.870000000000001,4394.7,4.446808510638298,4.0,10.0,1.0,2.0,7.0,1.553191489361702,1.0,3.0,1.0,1.0,2.0
3091,"Comme le révélait récemment la police italienne, les réseaux de prostitution, les trafiquants d'armes et les vendeurs de drogue utilisent de plus en plus le logiciel de téléphonie par Internet.",C1,51.43,7,14.23,6693.489333333333,2039.55,25220.86,0.22,22.4675,11861.904999999999,10235.179,3578.205,38928.92,0.0,15.965,17398.7875,6684.475999999999,2039.55,25220.86,0.22,6.93,11861.904999999999,5.166666666666667,4.0,12.0,1.0,2.0,8.0,1.7666666666666666,1.0,4.0,1.0,1.0,3.0
3092,"Socrate incarne, en effet, le sage qui sait distinguer entre les désirs à poursuivre ou à ne pas poursuivre, qui sait se gouverner lui-même et qui est en mesure d'accéder à une véritable autonomie de la volonté",C2,51.69,7,9.82,6435.428648648648,4516.71,32236.5,2.76,54.68,12190.4,7647.364054054052,4225.14,38928.92,2.16,106.42,13841.89,5606.350810810812,2308.74,25220.86,1.28,31.93,12190.4,4.1891891891891895,3.0,10.0,1.0,2.0,6.0,1.4594594594594594,1.0,4.0,1.0,1.0,2.0
3093,C'est magique pour les enfants.,A1,98.89,0,7.28,3313.932,735.59,8720.38,8.21,26.93,7078.55,4323.366,725.68,14662.3,4.73,25.88,6198.24,3255.462,448.33,8720.38,8.21,21.84,7078.55,4.4,4.0,7.0,1.0,3.0,7.0,1.4,1.0,2.0,1.0,1.0,2.0
3094,"Elle allait chez les avoués, chez le président, se rappelait l'échéance des billets, obtenait des retards ; et, à la maison, repassait, cousait, blanchissait, surveillait les ouvriers, soldait les mémoires, tandis que, sans s'inquiéter de rien, Monsieur, continuellement engourdi dans une somnolence boudeuse dont il ne se réveillait que pour lui dire des choses désobligeantes, restait à fumer au coin du feu, en crachant dans les cendres.",C2,29.61,9,14.81,4084.7856923076924,1003.56,25220.86,0.12,83.87,6055.71,5580.658153846152,1057.64,38928.92,1.35,54.39,8732.57,3650.206153846154,842.18,25220.86,0.01,4.27,6055.71,5.107692307692307,4.0,15.0,1.0,3.0,7.0,1.6307692307692307,1.0,5.0,1.0,1.0,2.0
3095,Ce qu'il y a dans la serviette.,A2,118.94,0,-0.87,6825.3785714285705,4658.59,18559.22,22.07,2186.0950000000003,10082.79,7258.967142857143,3086.76,23633.92,1.55,1496.825,10548.445,5080.122857142857,4658.59,14946.48,17.16,2184.31,5785.005,3.0,2.0,9.0,1.0,1.5,3.0,1.1428571428571428,1.0,2.0,1.0,1.0,1.0
3096,Je vais ensuite prendre ma douche dans ma salle-de-bain,A1,94.83,1,9.94,6619.856363636363,2346.9,25983.2,36.06,122.41499999999999,7325.68,6021.393636363637,1667.16,38928.92,23.85,192.5,5575.505,5726.300909090909,1644.99,25983.2,32.56,119.50999999999999,3502.745,4.090909090909091,4.0,7.0,2.0,2.0,5.5,1.0909090909090908,1.0,2.0,1.0,1.0,1.0
3097,"Il se place sur la tête de l'animal et permet de tenir la bête, et ainsi la conduire ou encore l'attacher.",B1,82.65,2,5.34,6879.678571428574,1583.95,25220.86,67.67,207.68,13222.93,10729.764761904762,2429.86,38928.92,3.92,468.58,20879.73,6844.048095238097,1583.95,25220.86,22.88,82.83,13222.93,3.238095238095238,2.0,8.0,1.0,2.0,5.0,1.2380952380952381,1.0,2.0,1.0,1.0,1.0
3098,"Et puis la France, comme la plupart des pays du monde, doit importer les matières premières inexistantes sur son sol et ne fabrique plus la totalité des produits sur son territoire",B2,65.14,4,10.98,4613.225666666665,2033.255,22287.83,0.01,86.02,6055.71,6736.979999999999,4062.7349999999997,23633.92,0.07,156.0325,10624.93,4206.399333333333,1740.43,14946.48,0.01,14.4625,6055.71,4.733333333333333,3.5,12.0,2.0,3.0,7.75,1.5333333333333334,1.0,4.0,1.0,1.0,2.0
3099,"Un dépliant de 4 pages distribué en 13 millions d'exemplaires ""pour fen finir avec les idées reçues"" et démontrer qu l'on ne pourrait vivre dans un monde ""sans amour et zéro papier """,B2,71.48,2,9.41,4735.017586206897,557.61,25220.86,0.47,78.26,7078.55,5911.046206896552,460.34,38928.92,1.55,54.05,8732.57,4197.924482758621,313.54,25220.86,0.36,54.68,7078.55,4.310344827586207,4.0,9.0,1.0,2.0,5.0,1.5172413793103448,1.0,3.0,1.0,1.0,2.0
3100,Les hommes les entourent.,A1,107.26,0,7.25,4647.075,4921.964999999999,8720.38,23.99,848.66,8720.38,7708.884999999999,8030.575,14662.3,112.09,1077.1599999999999,14662.3,4446.579999999999,4531.41,8720.38,3.12,257.61,8720.38,5.25,4.5,9.0,3.0,3.0,6.75,1.25,1.0,2.0,1.0,1.0,1.25
3101,"L'histoire, l'éducation civique tout ça c'est bien, mais ça ne nous prépare pas à trouver du travail.",A2,79.35,1,9.39,5424.66705882353,4213.78,22287.83,2.97,174.33,8933.66,3976.1099999999997,2477.64,19209.05,1.82,154.12,4463.72,4830.894117647058,4213.78,18188.15,1.37,78.26,8933.66,3.4705882352941178,3.0,7.0,1.0,2.0,4.0,1.2352941176470589,1.0,2.0,1.0,1.0,1.0
3102,Il se sent plus à l'aise avec une tenue vestimentaire classique,B1,85.44,1,8.97,4050.399090909091,2813.77,13222.93,0.9,50.11,5985.15,5546.387272727272,4000.41,19209.05,2.84,26.450000000000003,8087.87,4008.0754545454547,2813.77,13222.93,0.63,46.955,5985.15,4.363636363636363,4.0,13.0,1.0,2.0,4.5,1.5454545454545454,1.0,4.0,1.0,1.0,2.0
3103,"Pas question d'être 13 à table, ça porterait malheur",B2,94.83,1,8.03,5034.243750000001,365.9,18188.15,54.68,103.0,9747.845,3970.0775000000003,427.365,19209.05,2.97,269.4975,4057.015,4977.91,202.535,18188.15,2.16,53.3,9747.845,4.5,4.0,9.0,1.0,1.75,7.25,1.5,1.0,3.0,1.0,1.0,2.0
3104,"Derrière ces jeunes, il y a très souvent des parents en grande difficulté à cause de la pauvreté ou du chômage.",B1,82.65,2,7.31,5268.644761904761,1583.95,25220.86,7.04,188.38,6055.71,7032.795714285714,1547.5,38928.92,5.41,286.96,10624.93,4653.931428571428,1583.95,25220.86,6.86,135.54,6055.71,4.238095238095238,3.0,10.0,1.0,2.0,7.0,1.4285714285714286,1.0,4.0,1.0,1.0,2.0
3105,"Et pour éviter les risques de tricherie, les élèves n'auront pas le droit d'utiliser de messagerie instantanée, pas plus que les traducteurs automatiques, et leurs écrans seront de toute façon contrôlés, de manière aléatoire, par des surveillants.",B2,51.69,6,15.15,7087.745405405406,1753.02,32236.5,1.05,36.84,12909.08,8818.58837837838,3171.35,38928.92,0.68,21.01,14662.3,6122.429999999999,243.56,25220.86,0.45,9.67,8720.38,5.108108108108108,4.0,12.0,1.0,3.0,7.0,1.7297297297297298,1.0,4.0,1.0,1.0,2.0
3106,"Limercati trouva ce projet d'un ridicule achevé, et la comtesse s'aperçut que chez elle le mépris avait tué l'amour.",C1,62.6,3,11.08,4298.551666666666,885.1199999999999,18559.22,7.39,56.4025,5044.4575,5057.684444444443,425.84499999999997,23633.92,2.97,51.0975,6072.605,3132.0633333333335,169.025,14946.48,2.7,39.7775,4223.1175,3.888888888888889,3.5,8.0,1.0,2.0,6.0,1.5,1.0,3.0,1.0,1.0,2.0
3107,"Je vais à l'école à Nice, mais j'habite à Cagnes-Sur-Mer",A1,86.45,1,5.6,7317.955454545456,5179.05,25983.2,2.0,92.435,12190.4,7399.440909090909,4463.72,19209.05,0.41,130.745,15035.91,6558.419090909092,2520.11,25983.2,2.0,88.875,12190.4,2.272727272727273,2.0,4.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0
3108,"Cette première étape est celle de l'apprentissage de l'autre, celle où chacun souhaite vaincre ses craintes et relever le défi.",C2,76.3,2,12.88,5759.120000000001,141.28,32236.5,12.24,68.56750000000001,4860.2075,7071.088999999998,299.46,38928.92,3.92,45.9,6100.424999999999,5072.382,141.28,25220.86,3.15,33.412499999999994,4653.9725,4.3,4.5,8.0,1.0,2.0,6.25,1.3,1.0,3.0,1.0,1.0,1.25
3109,L'une s'appelle Jennifer et elle a 21 ans et l'autre s'appelle Ashley et elle a 22 ans,A1,94.07,1,4.93,6681.003076923078,4520.53,18559.22,38.31,78.26,12909.08,7971.716153846153,6991.49,20879.73,3.92,14.53,12800.81,4779.96923076923,4520.53,12909.08,38.31,78.26,6350.91,2.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
3110,"Plutôt limité auparavant, pour des raisons de coût, aux couches les plus favorisées, le recours au soutien scolaire gagne aujourd'hui les classes moyennes.",C1,58.54,4,15.32,3602.9677272727276,252.42000000000002,25220.86,3.26,15.3,5557.395,5303.864090909091,230.81,38928.92,1.35,19.732499999999998,5979.305,3566.3454545454556,48.53,25220.86,0.0,6.97,5557.395,5.363636363636363,5.5,10.0,2.0,3.0,7.0,1.6363636363636365,1.0,4.0,1.0,1.0,2.0
3111,À la fois graphiste et journaliste: le directeur artistique du quotidien espagnol La Vanguardia (Barcelone) publie régulièrement un éditorial sous forme d'infographie,C1,30.11,10,19.9,4332.8625,79.44999999999999,14946.48,0.18,16.36,12113.315,6432.723,107.57,23633.92,0.0,26.2325,14740.747500000001,4329.6375,70.13,14946.48,0.18,7.49,12113.315,5.55,4.5,13.0,1.0,2.0,9.0,1.95,1.0,5.0,1.0,1.0,3.0
3112,Merci pour l'effort.,A1,78.84,0,5.35,2512.0633333333335,379.38,7078.55,78.26,228.82,3728.965,2085.2233333333334,53.51,6198.24,3.92,28.715,3125.875,2511.75,378.44,7078.55,78.26,228.35,3728.495,3.3333333333333335,4.0,5.0,1.0,2.5,4.5,1.3333333333333333,1.0,2.0,1.0,1.0,1.5
3113,"Je lui écrivisse la suppliai de m'accorder une dernière entrevue ; je lui peignis en termes déchirants mon désespoir, les projets funestes que m'inspirait sa cruelle détermination.",C2,55.49,5,16.25,4977.705384615385,368.5,25983.2,0.64,36.455,5292.485000000001,5238.8096153846145,372.46500000000003,38928.92,4.86,34.815,7605.7125,4921.292307692308,147.16,25983.2,0.0,4.595000000000001,5229.5075,5.076923076923077,3.0,13.0,1.0,2.0,8.0,1.7307692307692308,1.0,5.0,1.0,1.0,2.0
3114,"Malheureusement, la batterie ne marche pas.",A1,53.71,2,13.97,9254.203333333333,7499.825,22287.83,14.24,39.805,17377.732500000002,7743.423333333333,4474.054999999999,23633.92,15.54,54.052499999999995,12580.2025,7764.038333333334,6701.820000000001,18188.15,10.61,38.165,14549.1175,6.0,4.5,15.0,2.0,2.25,7.5,2.0,1.0,5.0,1.0,1.0,2.5
3115,Mais le marché est loin de leur maison et ils ne peuvent pas y aller à pied,A2,108.79,0,2.55,10151.61588235294,5524.47,32236.5,53.17,605.75,18188.15,8624.249411764707,3086.76,38928.92,152.97,575.34,13841.89,7287.970588235294,4346.55,25220.86,46.61,277.53,13357.03,3.4705882352941178,3.0,7.0,1.0,2.0,4.0,1.1176470588235294,1.0,2.0,1.0,1.0,1.0
3116,Jamais.,A2,58.79,0,-10.61,1360.22,1360.22,1360.22,1360.22,1360.22,1360.22,1122.97,1122.97,1122.97,1122.97,1122.97,1122.97,1360.22,1360.22,1360.22,1360.22,1360.22,1360.22,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0
3117,"Si l'héritage britannique au nord de l'Amérique ou ibérique au sud du Rio Grande est à la fois ancien et durable, les traces néerlandaises en Indonésie ou françaises en Indochine sont presque effacées.",C2,55.75,7,12.31,5614.002666666666,1136.8400000000001,32236.5,0.11,52.83,5689.68,6397.002333333334,1192.33,38928.92,0.61,70.83,8732.57,4141.013333333333,1136.8400000000001,25220.86,0.0,31.3375,5365.935,4.266666666666667,3.0,13.0,1.0,2.0,6.0,1.4,1.0,4.0,1.0,1.0,1.0
3118,"Vous parlez de la loi en général, mais vous oubliez de préciser que ce texte n'est pas voté!",B1,85.69,2,5.62,7428.107222222222,4639.975,25220.86,9.29,113.7975,13589.7,7698.074444444444,3137.265,38928.92,8.51,113.44749999999999,7665.3575,7254.915555555555,4254.965,25220.86,3.77,58.9525,13589.7,3.8333333333333335,3.5,8.0,1.0,2.0,4.75,1.4444444444444444,1.0,3.0,1.0,1.0,1.75
3119,"La taille des ménages est à cet égard un facteur important: les ménages issus de la migration, qui sont en général plus grands, doivent partager leurs revenus et leur patrimoine entre plus de personnes que les ménages non issus de la migration.",C1,53.97,7,11.1,6664.714285714285,1935.645,32236.5,0.74,52.1475,11245.810000000001,8313.734761904761,1190.2350000000001,38928.92,2.64,77.115,14662.3,5491.143571428572,436.31500000000005,25220.86,0.71,15.764999999999999,8720.38,4.738095238095238,4.0,10.0,1.0,3.0,7.0,1.5238095238095237,1.0,3.0,1.0,1.0,2.0
